id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
37398889,1BR Queen Suite Parking FiberOptics Internet,280636,Amir,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.93209,-77.01834,Entire home/apt,85,14,47,2021-03-14,2.02,1,61
37404809,Bohemian Private Suite at Casa Maya,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95793,-77.01227,Private room,160,2,0,,,24,169
37420036,"Brightly lit, spacious family condo.",282125906,Frida,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91788,-77.00238,Entire home/apt,75,4,1,2019-08-25,0.04,1,0
37421005,Capitol Hill Rowhouse Suite,109188175,William,,"Capitol Hill, Lincoln Park",38.88502,-77.0027,Entire home/apt,100,2,40,2021-07-05,2.18,1,31
37429144,Very Comfy & Cute Luxe Full Bed in Shared Room 1,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95762,-77.0109,Shared room,45,1,0,,,24,0
37431149,Very Comfy & Cute Luxe Twin Bed in Shared Room 1,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95792,-77.01192,Shared room,45,3,0,,,24,71
37431165,Comfortable Capitol Hill Bedroom,141298284,David,,"Capitol Hill, Lincoln Park",38.88032,-76.99817,Private room,49,45,1,2021-05-22,0.59,3,240
37431368,Very Comfy & Cute Luxe Twin Bed in Shared Room 1,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95601,-77.01023,Shared room,45,3,0,,,24,71
37431798,Very Comfy & Cute Luxe Twin Bed in Shared Room 1,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95653,-77.01038,Shared room,45,3,0,,,24,71
37431959,Very Comfy & Cute Luxe Twin Bed in Shared Room 1,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.9577,-77.01246,Shared room,45,3,0,,,24,71
37433158,Very Comfy & Cute Luxe Twin Bed in Shared Room 1,257055626,Renee,,"Brightwood Park, Crestwood, Petworth",38.95569,-77.01212,Shared room,45,3,0,,,24,169
37449207,Modern House Near DC Hotspots,50681605,Meagan,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91675,-77.01365,Entire home/apt,550,1,1,2019-10-28,0.05,1,23
37455236,Quiet Room in Colorful DC HomePeloton+Ensuite Bath,1158402,Laura,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86979,-76.9854,Private room,46,4,4,2019-12-01,0.18,3,11
37456647,1 bedroom row house in historic Georgetown,65643442,Caitlin,,"Georgetown, Burleith/Hillandale",38.90719,-77.05906,Entire home/apt,175,7,4,2020-07-11,0.19,1,0
37458357,"Historic, classy Capitol Hill Rowhouse!",131085922,Erin,,"Union Station, Stanton Park, Kingman Park",38.8944,-76.99495,Entire home/apt,115,2,9,2020-03-13,0.40,1,0
37458898,✣ Suite Dreams on the Rox ✣ Elegant & Private,293222,Kris & AJ,,"Takoma, Brightwood, Manor Park",38.96608,-77.02095,Entire home/apt,181,1,32,2020-07-20,1.56,3,0
37493632,Bedroom 1 Walia-Ibex,78194147,Genet,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92924,-77.02019,Private room,95,2,23,2021-04-04,0.98,6,347
37493741,Quiet Retreat | Close to Everything| 2 Patios,20734616,Paul,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92449,-77.02765,Private room,60,2,17,2019-11-17,0.75,1,0
37501027,Capital Hill/Lux Condo/Medium BRM/1BlockMetro-180D,19131071,Lily,,"Capitol Hill, Lincoln Park",38.88062,-76.98248,Private room,60,180,0,,,27,358
37553007,Omni & Marriott Conference $ Saving AirBnB,13404528,Sean,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92816,-77.05265,Entire home/apt,129,3,24,2021-07-05,1.15,2,120
37553431,American Guest House - Room 201,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,999,1,0,,,12,0
37553551,American Guest House - Room 204,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,139,1,1,2020-02-16,0.06,12,27
37553636,American Guest House - Room 202,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,168,1,0,,,12,335
37553719,American Guest House - Room 302,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.917686,-77.045944,Private room,999,1,0,,,12,0
37553802,American Guest House - Room 303,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91768,-77.04591,Private room,168,1,0,,,12,343
37553887,American Guest House - Room 401,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,168,1,0,,,12,330
37553952,American Guest House - Room 403,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,168,1,1,2021-05-30,0.70,12,324
37554020,American Guest House - Room 114,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,999,1,0,,,12,0
37554297,American Guest House - Room 304,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,123,1,2,2021-05-22,0.09,12,24
37555211,Chic and Modern U Street Flat,8547828,Monica,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91776,-77.03242,Entire home/apt,100,1,1,2019-08-13,0.04,1,0
37556887,Beautiful Brookland Abode,9373841,Makda,,"Brookland, Brentwood, Langdon",38.92264,-76.99075,Entire home/apt,75,10,6,2019-12-01,0.29,1,89
37561917,Very Comfy & Cute Luxe Full Bed in Shared Room 2,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95745,-77.0104,Shared room,45,3,0,,,24,71
37562839,Very Comfy & Cute Luxe Twin Bed in Shared Room 2,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95746,-77.01046,Shared room,45,3,0,,,24,169
37563069,Very Comfy & Cute Luxe Full Bed in Shared Room 2,257055626,Renee,,"Brightwood Park, Crestwood, Petworth",38.95564,-77.01185,Shared room,45,3,0,,,24,71
37563302,Very Comfy & Cute Luxe Twin Bed in Shared Room 2,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95625,-77.01048,Shared room,45,3,0,,,24,169
37564112,Modern Southwestern Full Bed in Bohemian Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95743,-77.01237,Shared room,45,2,0,,,24,169
37564277,Artistic Twin in Southwestern  Bohemian Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.9557,-77.01167,Shared room,35,2,0,,,24,169
37566796,Southwestern artistic Full in Bohemian Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.9558,-77.01111,Shared room,45,2,0,,,24,169
37566885,Artistic Southwestern Twin in Bohemian Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95732,-77.01066,Shared room,35,2,0,,,24,169
37566995,Modern Southwestern Full in Bohemian Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95612,-77.01253,Shared room,45,2,0,,,24,169
37567117,Southwestern modern Twin in Bohemian community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95766,-77.01094,Shared room,35,2,0,,,24,169
37567203,Southwestern Bohemian Community Full Bed,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.9577,-77.0107,Shared room,45,2,0,,,24,169
37567293,Modern Southwestern Twin in upscale Boho Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95734,-77.01046,Shared room,35,2,0,,,24,169
37568003,Modern Southwestern Twin Bed in Bohemian Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95782,-77.01163,Shared room,35,2,0,,,24,169
37568106,Modern Southwestern Twin in Upscale Boho Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95641,-77.01254,Shared room,35,2,0,,,24,169
37581802,Charming Foggy Bottom 1BR w/ W/D + Gym near Watergate by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89752,-77.05021,Entire home/apt,162,30,0,,,131,350
37582024,Elegant Foggy Bottom 1BR w/ W/D + Gym near World Bank by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89922,-77.05146,Entire home/apt,137,30,0,,,131,347
37582482,Smart Foggy Bottom 1BR w/ W/D + Gym near Watergate + metro by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89894,-77.05225,Entire home/apt,149,30,1,2020-02-11,0.06,131,303
37582731,"Quaint Foggy Bottom 1BR w/ W/D + Gym near restos/bars, by Blueground",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89901,-77.05235,Entire home/apt,168,30,0,,,131,0
37584015,Cozy Foggy Bottom 1BR w/ W/D + Gym on GW Campus near metro by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89934,-77.05036,Entire home/apt,135,30,1,2021-05-26,0.64,131,345
37584699,Dreamy Foggy Bottom 1BR w/ W/D + Gym near IMF & State Dept by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89716,-77.05198,Entire home/apt,159,30,1,2020-10-02,0.11,131,329
37586149,"Convenient Foggy Bottom 1BR w/ W/D + Gym on GW Campus, by Blueground",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89713,-77.05158,Entire home/apt,152,30,1,2021-05-24,0.61,131,259
37586282,Dapper Foggy Bottom 1BR w/ W/D + Gym on GW Campus near by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89756,-77.05031,Entire home/apt,158,30,0,,,131,335
37593447,American Guest House - Room 402,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,155,1,1,2019-09-04,0.04,12,330
37596656,CapitalHill/LuxCondoSmallBR/1BlockMetro360,19131071,Lily,,"Capitol Hill, Lincoln Park",38.88196,-76.98986,Private room,36,360,0,,,27,364
37598877,"Cozy basement unit,short walk to metro",141400588,Imani,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95772,-76.99862,Entire home/apt,75,1,1,2019-08-15,0.04,1,0
37599046,CapitalHill/LuxCondo/MediumBRM/1BlockMetro/30D,19131071,Lily,,"Capitol Hill, Lincoln Park",38.88113,-76.98386,Private room,70,30,1,2020-05-31,0.07,27,358
37602271,Lovely Foxhall Rd NW Family Home,17633,Charlotte,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90883,-77.08455,Entire home/apt,480,30,2,2020-01-31,0.09,43,0
37602713,Beautiful Room & Ensuite modern condo -Brookland,238148807,Jo,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92436,-77.00001,Private room,50,1,32,2020-06-10,1.47,1,0
37621055,Bright upper Georgetown ground floor in-law suite,26257566,Eric,,"Cathedral Heights, McLean Gardens, Glover Park",38.91925,-77.07262,Entire home/apt,90,2,25,2021-07-05,1.43,1,5
37637391,Private English bsmt in Kalorama/Adams Morgan,19258456,Reid,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92237,-77.04601,Entire home/apt,150,1,0,,,1,0
37662797,This unit has been delisted.No loner renting it.,100358978,Mitchell,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.8755,-77.01789,Private room,89,1,7,2020-11-29,0.32,1,180
37676860,Oasis in the City (sleeps 1 to 4 guests),30853525,Sonja,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87041,-76.94416,Entire home/apt,200,5,7,2020-03-13,0.35,1,138
37699827,"Trendy Foggy Bottom 1BR w/ W/D + Gym near iconic Watergate, by Blueground",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89737,-77.05196,Entire home/apt,158,30,1,2020-11-08,0.12,131,315
37700462,"Central Foggy Bottom 1BR w/ Gym, Patio, walk to GWU & Metro, by Blueground",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.90061,-77.05218,Entire home/apt,167,30,0,,,131,22
37721712,Cozy Studio Retreat in the Nations Capital.,8500709,Charmaine,,"Brookland, Brentwood, Langdon",38.92769,-76.97165,Entire home/apt,94,3,19,2021-07-03,0.88,1,360
37725991,Cannabis Friendly Woodridge Hostel,261898768,Tiah,,"Brookland, Brentwood, Langdon",38.92563,-76.97981,Entire home/apt,195,1,64,2021-06-20,2.84,1,6
37743958,1BR Walk to Everything in Upscale Kalorama,19347820,Matt,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92182,-77.04823,Entire home/apt,126,3,20,2021-05-25,0.95,1,83
37746864,"Serengeti Suite at Swann House, your DC retreat!",285388250,Swann,,"Dupont Circle, Connecticut Avenue/K Street",38.91353,-77.03874,Private room,206,5,0,,,2,303
37747063,Smart Townhouse in a Friendly D.C. Neighborhood,29721493,Brandon,,"River Terrace, Benning, Greenway, Dupont Park",38.88398,-76.94605,Entire home/apt,100,2,22,2020-03-08,1.09,1,0
37776791,"Spacious, fully-appointed Capitol Hill apartment",46745355,Ken,,"Capitol Hill, Lincoln Park",38.89197,-76.98639,Entire home/apt,121,2,33,2021-07-05,1.53,1,265
37797173,Great deal! 4 blocks to H St & fun! Free parking!,27211860,Dr. E Phoenix,,"Union Station, Stanton Park, Kingman Park",38.89708,-76.97904,Entire home/apt,63,2,18,2021-07-05,1.22,4,340
37800391,Dreamy Cap Hill Apt. near Union Station & H St.,8591234,Sean,,"Union Station, Stanton Park, Kingman Park",38.89606,-77.00189,Entire home/apt,173,2,70,2021-07-06,3.07,10,77
37804001,"Entire House*Free parking, close to downtown!",286089018,Christopher,,"Douglas, Shipley Terrace",38.84135,-76.98318,Entire home/apt,399,3,9,2021-05-30,0.41,1,39
37821696,Cozy Historic Home w/enhanced cleaning & fast wifi,26971935,Ruth E.,,"Capitol Hill, Lincoln Park",38.88293,-76.99015,Entire home/apt,99,2,71,2021-07-09,3.18,1,27
37833461,"Chic, Sunny DC Apartment Offers an Urban Oasis",10386607,Coryell,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9212,-77.03361,Entire home/apt,141,2,12,2021-07-06,0.55,1,41
37834451,Dupont West 6: Charming Pied-à-terre,28825130,Greg,,"Dupont Circle, Connecticut Avenue/K Street",38.90875,-77.0478,Entire home/apt,106,4,44,2021-07-05,2.00,6,132
37837738,"1 BR on Capitol Hill, Public Metro, Smithsonian",256048422,Tawnya,,"Capitol Hill, Lincoln Park",38.88581,-76.9888,Private room,45,30,0,,,1,336
37838983,"❤️ENHANCED CLEAN❤️Georgetown★40""RokuTV★Walkscore98",487806,Stay BnB DC,,"Georgetown, Burleith/Hillandale",38.90952,-77.06463,Entire home/apt,207,1,60,2021-05-30,2.71,33,152
37841043,"*THEE ART COLLECTOR* NAT MALL, Hst CAP HILL B",49388715,Glenn,,"Union Station, Stanton Park, Kingman Park",38.9,-76.98772,Entire home/apt,146,1,168,2021-07-09,7.69,4,365
37841107,"*THEE LONDON-ER FLAT*  NAT MALL, Hst CAP HILL A",49388715,Glenn,,"Union Station, Stanton Park, Kingman Park",38.89834,-76.98819,Entire home/apt,146,1,201,2021-07-05,11.23,4,365
37850686,Best Place on Cap hill,135520926,Sand,,"Union Station, Stanton Park, Kingman Park",38.89469,-76.97838,Entire home/apt,120,1,16,2021-07-04,0.76,1,180
37858586,Capitol retreat - 2bd 1bth,95204390,Ashland And Kathy,,"Union Station, Stanton Park, Kingman Park",38.89416,-76.97285,Entire home/apt,88,3,24,2021-07-07,1.15,1,194
37860972,1Bedroom Furnished Beautiful w Rooftop Pool/BBQ,12128500,Rhonda,,"Dupont Circle, Connecticut Avenue/K Street",38.90878,-77.04568,Entire home/apt,80,14,12,2019-11-20,0.57,1,222
37862618,City friendly,256677562,KB & Betty,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.91203,-76.98913,Private room,200,1,0,,,1,179
37876880,⭐  Luxury in D.C with 5 Bed and Free  Parking   ⭐,286892843,Melat,,Historic Anacostia,38.86329,-76.98007,Entire home/apt,305,2,1,2019-11-17,0.05,1,0
37881373,PRO CLEANED! AMAZING Location - Steps 2 Union PKG!,46630199,Home Sweet City,,"Capitol Hill, Lincoln Park",38.89132,-76.9942,Entire home/apt,119,2,26,2021-05-19,1.17,59,172
37889765,The White House Luxury Bunker,6509683,Esther,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96834,-77.06672,Entire home/apt,99,2,38,2021-07-05,1.74,1,312
37901327,Washington DC Apt ~5 Miles to National Mall!,122382567,Evolve Vacation Rental,,"Congress Heights, Bellevue, Washington Highlands",38.83465,-77.00839,Entire home/apt,99,2,1,2020-10-11,0.11,11,345
37901329,Washington DC Apt ~9 Mi Georgetown University,122382567,Evolve Vacation Rental,,"Congress Heights, Bellevue, Washington Highlands",38.83283,-77.00941,Entire home/apt,98,2,0,,,11,363
37916753,Cozy Up!,106426179,Deb,,"Takoma, Brightwood, Manor Park",38.96913,-77.02544,Private room,40,60,3,2020-08-09,0.16,7,235
37919332,"Busboys &Poets, 
Catholic University
Starbucks",281813382,Ekop,,"North Michigan Park, Michigan Park, University Heights",38.94332,-76.98122,Entire home/apt,172,4,15,2019-12-15,0.68,1,148
37922939,Quiet Clean Mod COVID-free Capitol Hill Safe House,204734,Jack,,"Capitol Hill, Lincoln Park",38.88501,-77.00529,Entire home/apt,79,3,4,2020-11-07,0.34,1,17
37945689,1 Month Minimum Stays on Capitol Hill near Metro,69203193,Leyla & Matt,,"Union Station, Stanton Park, Kingman Park",38.89329,-76.99855,Entire home/apt,83,30,1,2020-01-25,0.06,30,314
37961753,Studio in DC Eckington N/HOOD Nr Metro N Cap Hill,178862260,Rebecca,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91054,-77.00623,Entire home/apt,250,3,5,2019-11-12,0.23,4,24
37961945,2 BR apt in Elkington NBHD Nr metro & Capital Hill,178862260,Rebecca,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91127,-77.00779,Entire home/apt,99,3,1,2019-11-09,0.05,4,12
37986544,"Newly Renovated, near waterfront, MGM, monuments",37046633,Suzie,,"Congress Heights, Bellevue, Washington Highlands",38.84077,-76.99613,Entire home/apt,90,3,11,2021-04-30,0.89,1,345
37993766,Cute Condo Bedroom in a Fun DC Neighborhood!,122068829,Katie,,"Brightwood Park, Crestwood, Petworth",38.94073,-77.0283,Private room,55,1,3,2019-10-01,0.14,1,0
38013091,Chic Foggy Bottom 2BR w/ W/D + Gym near World Bank + metro by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89729,-77.05053,Entire home/apt,143,30,1,2021-05-10,0.48,131,365
38021592,Tranquil City Oasis in Hip Area w/ Free Parking,1311994,Pavel,,"Brightwood Park, Crestwood, Petworth",38.95215,-77.01466,Entire home/apt,94,1,116,2021-07-01,6.59,1,36
38045795,Promotional Pricing!! New 2 Bedroom Private House,86405650,David,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92434,-77.0239,Entire home/apt,92,2,113,2021-07-09,6.51,2,114
38051032,One Bedroom Home With Balcony U St DC,121483167,Seresa,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92256,-77.03006,Private room,68,2,0,,,1,0
38051117,"Cozy, bright room in centrally-located house",5245831,Larry,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91767,-77.01913,Private room,70,2,2,2019-10-19,0.10,1,0
38062180,"Bright, Modern bedroom. Labrador included.",240237634,Sarah,,"Brookland, Brentwood, Langdon",38.92102,-76.98358,Private room,49,2,20,2020-08-02,1.06,1,0
38062300,Marriott Vacation Club Pulse at The Mayflower,16222167,Sho,,"Dupont Circle, Connecticut Avenue/K Street",38.90526,-77.03871,Entire home/apt,350,2,0,,,2,365
38092385,"Comfy, New English Basement Near Union Mkt & H St",289121125,McCauley,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9059,-76.98583,Entire home/apt,95,2,49,2021-07-05,2.48,1,117
38104114,BLOCKS to The White House & Mall \ Downtown IDEAL!,289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90426,-77.03775,Entire home/apt,243,1,75,2021-06-30,3.81,11,144
38104981,Heart of City Ideal! // BLOCKS to the WHITE HOUSE,289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90228,-77.03785,Entire home/apt,235,1,52,2021-06-28,41.05,11,114
38131771,Georgetown's Foxhall Village One Bed Room,289671545,Markovist,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90823,-77.08246,Private room,90,1,0,,,1,365
38133336,❤ Of Dupont | Metro | Walk To Georgetown,289695321,Marty,,"Dupont Circle, Connecticut Avenue/K Street",38.90881,-77.04796,Entire home/apt,223,1,107,2021-07-04,6.20,2,153
38133972,Northeast DC One Bedroom Retreat,5798600,Megan,,"Woodridge, Fort Lincoln, Gateway",38.93542,-76.9727,Entire home/apt,85,2,13,2020-03-31,0.75,2,6
38136159,Modern Southwestern Private Room at Casa Maya,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95637,-77.01223,Private room,80,2,1,2019-12-30,0.05,24,169
38149172,Private Bedroom and Private Bathroom in Anacostia,16851551,Terrell,,Historic Anacostia,38.86158,-76.98441,Private room,32,1,19,2020-12-29,0.88,2,0
38156682,Spacious 1BR APT | Full Kitchen | Gym | Wifi,30283594,Global Luxury Suites,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89882,-77.03268,Entire home/apt,261,5,0,,,32,344
38160741,Sojourn the 13th Street Flats,39930655,Nicole,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9148,-77.02887,Entire home/apt,250,30,44,2021-05-31,2.09,144,323
38161147,Room in Modern Luxury Condo in Washington DC,51282404,Sumit,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90466,-76.98106,Private room,61,2,10,2019-11-12,0.46,2,152
38174486,Ample Foggy Bottom 2BR w/ W/D + Gym near shopping + metro by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89845,-77.05219,Entire home/apt,221,30,0,,,131,101
38184618,CLEAN!❤️98 Walkscore❤️*Dupont*❤️,159252669,Julian,,"West End, Foggy Bottom, GWU",38.90772,-77.04879,Entire home/apt,104,2,68,2021-07-03,3.87,1,79
38189405,PEACH PARADISE @ Woodridge  Abbey Bed & Breakfast,104560694,Michelle,,"Woodridge, Fort Lincoln, Gateway",38.93174,-76.96406,Private room,30,14,0,,,2,0
